%Date,Datum utkání,Timestamp,Čas utkání,datum a čas,domácí,hosté,Doma/Venku,skóre,název soutěže,zkratka soutěže,kategorie soutěže,pořadí,hřiště,poznámka
2024-03-17 14:00:00,2024-03-17,2024-03-17,14:00:00,17.03.2024 14:00,FK Sokol Volanov (9),TJ Tatran Hostinné (11),V,3 : 0 (PK:0:0),OP II.třídy muži,Muži,Muzi,1,UMT Trutnov,
2024-03-23 12:00:00,2024-03-23,2024-03-23,12:00:00,23.03.2024 12:00,Sokol Vítězná (8),FK Poříčí u Trutnova (12),V,1 : 0 (PK:0:0),OP II.třídy muži,Muži,Muzi,1,Vítězná,
2024-03-23 14:00:00,2024-03-23,2024-03-23,14:00:00,23.03.2024 14:00,TJ Jiskra Podhůří (5),SK Spartak Hajnice (15),V,0 : 5 (PK:0:0),OP II.třídy muži,Muži,Muzi,1,UMT Vrchlabí,
2024-03-23 15:00:00,2024-03-23,2024-03-23,15:00:00,23.03.2024 15:00,TJ Jiskra Bohuslavice nad Ú. (7),TJ Baník Žacléř A (13),V,0 : 2 (PK:0:0),OP II.třídy muži,Muži,Muzi,1,Bohuslavice,
2024-03-23 17:00:00,2024-03-23,2024-03-23,17:00:00,23.03.2024 17:00,TJ Spartak Pilníkov (6),TJ Sokol Staré Buky (14),V,9 : 1 (PK:0:0),OP II.třídy muži,Muži,Muzi,1,UMT Trutnov,
2024-03-24 15:00:00,2024-03-24,2024-03-24,15:00:00,24.03.2024 15:00,FC Libotov (3),TJ Baník Rtyně v Podkrk. (2),V,4 : 5 (PK:0:0),OP II.třídy muži,Muži,Muzi,1,Libotov,
2024-03-24 17:30:00,2024-03-24,2024-03-24,17:30:00,24.03.2024 17:30,TJ Strážné (10),TJ Rudník (16),V,3 : 1 (PK:0:0),OP II.třídy muži,Muži,Muzi,1,UMT Vrchlabí,
2024-04-17 17:00:00,2024-04-17,2024-04-17,17:00:00,17.04.2024 17:00,TJ SOKOL Bílá Třemešná (4),Fotbal Club Mladé Buky (1),D,12 : 1 (PK:0:0),OP II.třídy muži,Muži,Muzi,1,B.Třemešná,
2024-03-30 13:00:00,2024-03-30,2024-03-30,13:00:00,30.03.2024 13:00,SK Spartak Hajnice (15),TJ Spartak Pilníkov (6),V,4 : 2 (PK:0:0),OP II.třídy muži,Muži,Muzi,1,Hajnice,
2024-03-30 13:30:00,2024-03-30,2024-03-30,13:30:00,30.03.2024 13:30,TJ Rudník (16),FC Libotov (3),V,6 : 1 (PK:0:0),OP II.třídy muži,Muži,Muzi,1,Rudník,
2024-03-30 16:30:00,2024-03-30,2024-03-30,16:30:00,30.03.2024 16:30,TJ Baník Rtyně v Podkrk. (2),TJ SOKOL Bílá Třemešná (4),V,2 : 3 (PK:0:0),OP II.třídy muži,Muži,Muzi,1,Rtyně,
2024-03-30 16:30:00,2024-03-30,2024-03-30,16:30:00,30.03.2024 16:30,Fotbal Club Mladé Buky (1),TJ Jiskra Podhůří (5),V,4 : 0 (PK:0:0),OP II.třídy muži,Muži,Muzi,1,M.Buky,
2024-03-30 16:30:00,2024-03-30,2024-03-30,16:30:00,30.03.2024 16:30,TJ Sokol Staré Buky (14),TJ Jiskra Bohuslavice nad Ú. (7),V,7 : 1 (PK:0:0),OP II.třídy muži,Muži,Muzi,1,St.Buky,
